adult,title,genres,homepage,runtime,overview,poster_path,release_date,original_language
False,The Last Castle,"['Action', 'Drama', 'Thriller']",,131,A court-martialed general rallies together 1200 inmates to rise against the system that put him away.,https://image.tmdb.org/t/p/original/9OHuF3SFLc16XnSkosAAlFbI1YD.jpg,19/10/2001,en
False,The Brother from Space,['Science Fiction'],,90,,https://image.tmdb.org/t/p/original/4VaQkchsVqkvMHHmTdlc8Bs6GBA.jpg,01/01/1988,en
False,Solar Crisis,['Science Fiction'],,112,A huge solar flare is predicted to fry the Earth. Astronauts aboard the spaceship Helios must go to the Sun to drop a bomb equipped with an Artificial Intelligence and a Japanese pilot at the right time so the flare will point somewhere else.,https://image.tmdb.org/t/p/original/Hbv6CPtv4ehgE60dXOYKmIrcV1.jpg,14/07/1990,en
False,Solaris,"['Drama', 'Science Fiction', 'Mystery']",,99,A troubled psychologist is sent to investigate the crew of an isolated research station orbiting a bizarre planet.,https://image.tmdb.org/t/p/original/drdrB1hEZmzFlK1xtW5HMxK3LUJ.jpg,27/11/2002,en
False,Requiem,"['Action', 'Horror', 'Thriller']",,98,"Four hardened crooks break out of prison. Hunted down, with nowhere to run, they seek refuge in the only place the police cannot follow, a Cistercian monastery. Cut off from the outside world, a nightmare stand off develops between the fugitives, ready to kill in defence of their dearly purchased freedom, and the monks they' re holding hostage. But in this potentially lethal confrontation, nothing is quite as it seems. The game' s been rigged from the start. Requiem' s a violent and fast paced French film that really delivers.",https://image.tmdb.org/t/p/original/hf1gIOsdIZn5AqmozMFqtAjXMQB.jpg,28/12/2001,fr
False,American Pie,"['Comedy', 'Romance']",,95,"At a high-school party, four friends find that losing their collective virginity isn't as easy as they had thought. But they still believe that they need to do so before college. To motivate themselves, they enter a pact to all ""score"" by their senior prom.",https://image.tmdb.org/t/p/original/5P68by2Thn8wHAziyWGEw2O7hco.jpg,09/07/1999,en
False,Hot Enough for June,"['Comedy', 'Thriller']",,98,"A young man travels to Prague to join his new employer, unaware that he is being used as an espionage courier.",https://image.tmdb.org/t/p/original/2DLxXAplrFdS4hcFMNeJhTcT03e.jpg,01/01/1964,en
False,L.A. Story,"['Comedy', 'Fantasy', 'Romance']",,95,"With the help of a talking freeway billboard, a ""wacky weatherman"" tries to win the heart of an English newspaper reporter, who is struggling to make sense of the strange world of early-90s Los Angeles.",https://image.tmdb.org/t/p/original/At97val6UZyQoQtmH1b2Pe7bWqG.jpg,08/02/1991,en
False,The Breakfast Club,"['Comedy', 'Drama']",,98,"Five high school students from different walks of life endure a Saturday detention under a power-hungry principal. The disparate group includes rebel John, princess Claire, outcast Allison, brainy Brian and Andrew, the jock. Each has a chance to tell his or her story, making the others see them a little differently -- and when the day ends, they question whether school will ever be the same.",https://image.tmdb.org/t/p/original/vSqk5BeQ1HvP9wq0rWZyWqiwXeF.jpg,15/02/1985,en
False,Rush Hour,"['Action', 'Comedy', 'Crime']",,98,"When Hong Kong Inspector Lee is summoned to Los Angeles to investigate a kidnapping, the FBI doesn't want any outside help and assigns cocky LAPD Detective James Carter to distract Lee from the case. Not content to watch the action from the sidelines, Lee and Carter form an unlikely partnership and investigate the case themselves.",https://image.tmdb.org/t/p/original/we7wOLVFgxhzLzUt0qNe50xdIQZ.jpg,18/09/1998,en
False,Wasabi,"['Drama', 'Action', 'Comedy']",,94,"Hubert is a French policeman with very sharp methods. After being forced to take 2 months off by his boss, who doesn't share his view on working methods, he goes back to Japan, where he used to work 19 years ago, to settle the probate of his girlfriend who left him shortly after marriage without a trace.",https://image.tmdb.org/t/p/original/uo3MBDwn3o32GJzFyClm7r1ierb.jpg,31/10/2001,fr
False,Balzac and the Little Chinese Seamstress,['Drama'],,116,"During the Cultural Revolution, two young men are sent to a remote mining village where they fall in love with the local tailor's beautiful granddaughter and discover a suitcase full of forbidden Western novels.",https://image.tmdb.org/t/p/original/boIPnACAr2J29oLanoAuMjmQP8i.jpg,16/05/2002,zh
False,Payback,"['Crime', 'Action', 'Drama']",,100,"With friends like these, who needs enemies? That's the question bad guy Porter is left asking after his wife and partner steal his heist money and leave him for dead -- or so they think. Five months and an endless reservoir of bitterness later, Porter's partners and the crooked cops on his tail learn how bad payback can be.",https://image.tmdb.org/t/p/original/gl295sH8213lY8aQ8hS2tTbuzYD.jpg,05/02/1999,en
False,Final Fantasy: The Spirits Within,"['Adventure', 'Action', 'Fantasy', 'Science Fiction', 'Thriller', 'Romance', 'Animation']",,106,"Led by a strange dream, scientist Aki Ross struggles to collect the eight spirits in the hope of creating a force powerful enough to protect the planet. With the aid of the Deep Eyes Squadron and her mentor, Dr. Sid, Aki must save the Earth from its darkest hate and unleash the spirits within.",https://image.tmdb.org/t/p/original/47b1EwFqqSWxYna7NtUM7iML4oT.jpg,02/07/2001,en
False,Light of Day,"['Music', 'Drama']",,107,Cleveland siblings rise with a rock band while coping with personal problems.,https://image.tmdb.org/t/p/original/hFXnASDyZd3i9TOuBPUtJRvfZsK.jpg,06/02/1987,en
False,Out of Time,"['Thriller', 'Crime', 'Drama']",,105,"Matt Lee Whitlock, respected chief of police in small Banyan Key, Florida, must solve a vicious double homicide before he himself falls under suspicion. Matt Lee has to stay a few steps ahead of his own police force and everyone he's trusted in order to find out the truth.",https://image.tmdb.org/t/p/original/zMExJ6RdJQmRMydvozhEBlOLX1m.jpg,03/10/2003,en
False,Sophie Scholl: The Final Days,"['Drama', 'History']",http://www.sophiescholl-derfilm.de/,117,"In 1943, as Hitler continues to wage war across Europe, a group of college students mount an underground resistance movement in Munich. Dedicated expressly to the downfall of the monolithic Third Reich war machine, they call themselves the White Rose. One of its few female members, Sophie Scholl is captured during a dangerous mission to distribute pamphlets on campus with her brother Hans. Unwavering in her convictions and loyalty to the White Rose, her cross-examination by the Gestapo quickly escalates into a searing test of wills as Scholl delivers a passionate call to freedom and personal responsibility.",https://image.tmdb.org/t/p/original/84HWRlRwpOjZ4cYlmFZjDGyvB5q.jpg,13/02/2005,de
False,L.A. Confidential,"['Crime', 'Mystery', 'Thriller']",,138,Three detectives in the corrupt and brutal L.A. police force of the 1950s use differing methods to uncover a conspiracy behind the shotgun slayings of the patrons at an all-night diner.,https://image.tmdb.org/t/p/original/lWCgf5sD5FpMljjpkRhcC8pXcch.jpg,19/09/1997,en
False,Days of Thunder,"['Adventure', 'Action', 'Drama']",,107,"Talented but unproven stock car driver Cole Trickle gets a break and with the guidance of veteran Harry Hogge turns heads on the track. The young hotshot develops a rivalry with a fellow racer that threatens his career when the two smash their cars. But with the help of his doctor, Cole just might overcome his injuries-- and his fear.",https://image.tmdb.org/t/p/original/4kHzXHRJGcRxxRvkCvb5yTxZwml.jpg,27/06/1990,en
False,Cedric,"['Animation', 'Family']",,11,Death as a global service provider? Unthinkable! So far Death has thought that too. But then his nephew Cedric had the crazy idea of founding the company AFTER LIFE while his uncle was away. This company takes over the craft of death with the latest technology and markets it worldwide.,https://image.tmdb.org/t/p/original/v158R46vHrjpKQqP1bwVni2RGxJ.jpg,01/01/2006,de
False,The Whole Ten Yards,"['Comedy', 'Thriller', 'Crime']",,98,"Jimmy ""The Tulip"" Tudeski now spends his days compulsively cleaning his house and perfecting his culinary skills with his wife, Jill, a purported assassin who has yet to pull off a clean hit. Suddenly, an uninvited and unwelcome connection to their past unexpectedly shows up on Jimmy and Jill's doorstep; it's Oz, and he's begging them to help him rescue his wife, Cynthia.",https://image.tmdb.org/t/p/original/4fbglyCpPqK1u40fhncLXKAF74A.jpg,07/04/2004,en
False,"Me, Myself & Irene",['Comedy'],,116,"Rhode Island State Trooper Charlie Baileygates has a multiple personality disorder. One personality is crazy and aggressive, while the other is more friendly and laid back. Both of these personalities fall in love with the same woman named Irene after Charlie loses his medication.",https://image.tmdb.org/t/p/original/rvRrcbLbpn7UJGRH1JupgHOeJFq.jpg,22/06/2000,en
False,Color of Night,"['Romance', 'Thriller', 'Mystery', 'Horror']",,121,A color-blind psychiatrist is stalked by an unknown killer after taking over his murdered friend's therapy group and becomes embroiled in an intense affair with a mysterious woman who may be connected to the crime.,https://image.tmdb.org/t/p/original/9wgDyz5aWWqttK73WXSqB1dpFTy.jpg,19/08/1994,en
False,Wedlock,"['Action', 'Science Fiction', 'Thriller']",,101,"A male prison escapee heads for his hidden loot, electronically attached to a female prisoner.",https://image.tmdb.org/t/p/original/jQNEJIKeCk9wNXRW7a2FiNCR3ie.jpg,10/05/1991,en
False,"I Love You, Baby","['Drama', 'Comedy', 'Thriller', 'Romance']",,103,,,20/04/2000,de
False,Hostile Waters,"['TV Movie', 'Drama', 'Thriller', 'War']",,94,"Based on true events, an American submarine collides into a Soviet sub of the coast of America and an ensuing standoff occurs that could lead to total annihilation.",https://image.tmdb.org/t/p/original/fDVWjb9u1Kjj4X8cfMl8MYRhF6D.jpg,18/10/1997,en
False,Totally Blonde,['Comedy'],,94,"Meg Peters just can't seem to find Mr. Right, she bleaches her hair blonde and we answer the age old question ""Do blondes really have more fun?""",https://image.tmdb.org/t/p/original/eFHuIEhM4aBtYEogCPBgVmUF9Gv.jpg,01/01/2001,en
False,The Perfect Storm,"['Action', 'Adventure', 'Drama', 'Thriller']",,130,"In October 1991, a confluence of weather conditions combined to form a killer storm in the North Atlantic. Caught in the storm was the sword-fishing boat Andrea Gail.",https://image.tmdb.org/t/p/original/aOYHJclz1yZdFT3hdMY8TeYU4fk.jpg,29/06/2000,en
False,The Time Machine,"['Thriller', 'Adventure', 'Fantasy', 'Science Fiction', 'Romance']",,103,A Victorian Englishman travels to the far future and finds that humanity has divided into two hostile species.,https://image.tmdb.org/t/p/original/x3BOzx2rUc5c3gG9UCelzSxv8n4.jpg,25/05/1960,en
False,The Time Machine,"['Science Fiction', 'Adventure', 'Action']",http://timemachine.countingdown.com/,96,"Hoping to alter the events of the past, a 19th century inventor instead travels 800,000 years into the future, where he finds mankind divided into two warring races.",https://image.tmdb.org/t/p/original/9QB6wIc6XOtoi02uUCLSvY0onSL.jpg,04/03/2002,en
False,Hangin' Out,['Comedy'],,91,"The pert Tina is sick of school and the muff in her Bavarian village. She wants to go with Tino - attendant of a visiting auto-scooter - who has to leave the place for dubious reasons. However he lets her down and leaves alone. Now Tina persuades fellow student Robby, who has a crush on her, to take her on a random trip with his motor-scooter. It seems only to be a matter of time until he realizes that she's just using him to follow her boyfriend - or will the shy Robby manage to win her heart on their chaotic journey?",https://image.tmdb.org/t/p/original/6XCcGD4YGw6XDhzqaPE8lM2EAZQ.jpg,03/02/1983,de
False,The Storm Riders,"['Fantasy', 'Action', 'Adventure']",,128,"Based on a comic book called Fung Wan, the movie stars Ekin Cheng as Wind and Aaron Kwok as Cloud. The plot involves two children, Whispering Wind and Striding Cloud, who become powerful warriors under the evil warlord Conquer's tutelage. They grow up serving as his subordinates, but a love triangle and an accident leads to a quest for retribution.",https://image.tmdb.org/t/p/original/9vLOmW27iY3oHLPknNwMGxfa0IT.jpg,18/07/1998,zh
False,Berlin Snuff - Straßen der Gewalt,"['Comedy', 'Horror']",,33,"A private TV station sends its employees out to capture the dark side of Berlin. With the help of police radio, they are drawn to murders, rapes and other crimes which they then film in gory detail.",https://image.tmdb.org/t/p/original/uq1Fo6HvGiHOL8C3ZjOzKljSZxO.jpg,01/01/1995,de
False,Cleopatra Jones and the Casino of Gold,"['Action', 'Adventure', 'Drama']",,94,"When fellow operatives and friends disappear during a mission in Hong Kong, Cleopatra Jones comes to help. She discovers the disappearance involves The Dragon Lady, a feared lipstick lesbian who runs a casino and the local drug trade.",https://image.tmdb.org/t/p/original/yqXTLGEnQ8wjo6RkzPOXY61WgVc.jpg,11/07/1975,en
False,Kiss of the Dragon,"['Action', 'Crime', 'Thriller']",,98,"Liu Jian, an elite Chinese police officer, comes to Paris to arrest a Chinese drug lord. When Jian is betrayed by a French officer and framed for murder, he must go into hiding and find new allies.",https://image.tmdb.org/t/p/original/A1GrGdX4AgCRDweg9X3x8JsZrEc.jpg,06/07/2001,en
False,James Dean,"['Drama', 'TV Movie']",,90,"The man behind the legend and a knowing look at the 1950's Hollywood are revealed in this dynamic bioepic of the meteoric star whose troubled life echoed his gut-grabbing performances in East of Eden, Rebel Without A Cause and Giant.",https://image.tmdb.org/t/p/original/cmH94i0z1hpgCkpZWKDcic3ikgG.jpg,04/08/2001,en
False,Cop Land,"['Crime', 'Drama', 'Mystery']",http://www.miramax.com/movie/cop-land,104,"Freddy Heflin is the sheriff of a place everyone calls “Cop Land” — a small and seemingly peaceful town populated by the big city police officers he’s long admired. Yet something ugly is taking place behind the town’s peaceful facade. And when Freddy uncovers a massive, deadly conspiracy among these local residents, he is forced to take action and make a dangerous choice between protecting his idols and upholding the law.",https://image.tmdb.org/t/p/original/qzR7m6kUhsbdid3xRK2jTXjyNmG.jpg,15/08/1997,en
False,Carla's Song,"['War', 'Drama', 'Romance']",,125,A Glasgow man visits war-torn Nicaragua with a refugee tormented by her memories.,https://image.tmdb.org/t/p/original/jQtbHH07alTI1knOmt8ZabU6p3c.jpg,30/10/1996,en
False,One Night at McCool's,"['Comedy', 'Crime']",,93,"Jewel murders her boyfriend and moves in with Randy, a bartender at McCool's. His cousin Carl is driven crazy by Jewel while Detective Dehling who is investigating the murder also gets smitten by her.",https://image.tmdb.org/t/p/original/uGx1MdP4m4nurfB0HAwahaHMIU3.jpg,19/04/2001,en
False,Feel the Motion,"['Comedy', 'Music']",,97,"Young Tina has a big dream, she wants to become a successful pop singer. That's why she tries her luck in the music show 'Formel Eins'. There she meets all kinds of stars like Falco, Meat Loaf, Die Toten Hosen and Pia Zadora and of course the presenter Ingolf Lück. The result is a colorful mix-up and the question arises as to whether Tina can make her dream come true.",https://image.tmdb.org/t/p/original/e6DotwO3UW4d5F64EEhzV2MR2dw.jpg,05/07/1985,de
False,The Flickering Flame,['Documentary'],,52,"Documentary following dockers of Liverpool sacked in a labour dispute and their supporters’ group, Women of the Waterfront, as they receive support from around the world and seek solidarity at the TUC conference.",https://image.tmdb.org/t/p/original/uabgugo6QEKY9jokQO00SLtEDF9.jpg,18/12/1996,en
False,The Cotton Club,"['Crime', 'Drama']",,127,Harlem's legendary Cotton Club becomes a hotbed of passion and violence as the lives and loves of entertainers and gangsters collide.,https://image.tmdb.org/t/p/original/jgCsLhIRLKlvUy1p1iImCi0nPnX.jpg,14/12/1984,en
False,Body of Evidence,"['Drama', 'Thriller', 'Romance']",http://www.mgm.com/#/our-titles/226/Body-Of-Evidence,101,"When an elderly millionaire is found dead with cocaine in his system, his will leaves $8 million to Rebecca Carlson, who was having an affair with him. District attorney Robert Garrett decides to prosecute Rebecca, arguing that she deliberately engaged in wild sex with the old man to overexcite him and lead to his premature death. Defense attorney Frank Dulaney defends Rebecca in court while getting sucked into a dangerous affair with her.",https://image.tmdb.org/t/p/original/rGDfwZHRMpY5R0ZkmaiHHvpYQKB.jpg,15/01/1993,en
False,Man with the Screaming Brain,"['Comedy', 'Horror', 'Science Fiction']",,90,The brains of a Russian taxi driver and a wealthy businessman are brought together in one body by a mad scientist.,https://image.tmdb.org/t/p/original/xwf87aBY3obV50TSD66eoSq9PXw.jpg,03/04/2005,en
False,Dixie Chicks: Shut Up and Sing,"['Music', 'Documentary']",,93,"Shut Up and Sing is a documentary about the country band from Texas called the Dixie Chicks and how one tiny comment against President Bush dropped their number one hit off the charts and caused fans to hate them, destroy their CD’s, and protest at their concerts. A film about freedom of speech gone out of control and the three girls lives that were forever changed by a small anti-Bush comment",https://image.tmdb.org/t/p/original/7aZ8uWvCckLTbalbiqut3Vrt33c.jpg,27/10/2006,en
False,The Driver,"['Crime', 'Thriller', 'Action']",,91,The Driver specializes in driving getaway cars for robberies. His exceptional talent has prevented him from being caught yet. After another successful flight from the police a self-assured detective makes it his primary goal to catch the Driver. He promises pardons to a gang if they help to convict him in a set-up robbery. The Driver seeks help from The Player to mislead the detective.,https://image.tmdb.org/t/p/original/zSpk2OH4MCgLGB06XDv4YUfBTv6.jpg,08/06/1978,en
False,The Dark Side of the Moon,"['Horror', 'Action', 'Thriller', 'Science Fiction']",,96,"It is the year 2022. A mysterious systems failure causes the crew of a spaceship to be stranded on the dark side of the moon, while rapidly running out of fuel and oxygen. They are surprised to discover a NASA space shuttle floating in space, and board it in the hope of salvaging some supplies. One by one, the crew is possessed and killed, and it is up to Paxton Warner to find the links between the dark side of the moon, the Bermuda Triangle, and the Devil himself.",https://image.tmdb.org/t/p/original/etnsPUDbgbMGna2hiuRvHDx0xyz.jpg,30/05/1990,en
False,Reindeer Games,"['Thriller', 'Action', 'Crime']",,124,"After assuming his dead cellmate's identity to get with his girlfriend, an ex-con finds himself the reluctant participant in a casino heist.",https://image.tmdb.org/t/p/original/mj9OYd0bL6iGcrk53G6981OCICG.jpg,25/02/2000,en
False,Net Games,"['Thriller', 'Romance']",,95,"The successful publicist Adam Vance of the SFC is in the middle of a campaign to get an important Japanese client and is needy of sex because his traumatized wife Jennifer Vance was raped one year ago and is totally frigid, refusing to have sex. His close friend and colleague Ray Walters suggests Adam to visit the porn site cyber chat.net, where lonely people have erotic conversation. Adam meets Angel, a luscious woman and hacker while his wife is visiting her rapist in the prison with her therapist as part of her treatment. When Adam decides to finish his virtual affair with Angel, he is chased and blackmailed by the deranged sexy killer.",https://image.tmdb.org/t/p/original/aGSSJeV7HfqT1M38q7MB8EMuDJn.jpg,02/02/2003,en
False,Lost in Space,"['Science Fiction', 'Adventure']",,130,"The prospects for continuing life on Earth in the year 2058 are grim. So the Robinsons are launched into space to colonize Alpha Prime, the only other inhabitable planet in the galaxy. But when a stowaway sabotages the mission, the Robinsons find themselves hurtling through uncharted space.",https://image.tmdb.org/t/p/original/4miEpZmUOMqV8P0T6oq5HVBiVHw.jpg,03/04/1998,en
False,Voyage to the Bottom of the Sea,"['Adventure', 'Drama', 'Science Fiction']",,105,The crew of an atomic submarine battle to save the world from global destruction.,https://image.tmdb.org/t/p/original/eBm2BUvRwGwxr3hfAaOJ8kVuuhw.jpg,12/07/1961,en
False,Fantastic Voyage,"['Adventure', 'Science Fiction']",,100,"In order to save an assassinated scientist, a submarine and its crew are shrunk to microscopic size and injected into his bloodstream.",https://image.tmdb.org/t/p/original/dbwr0hGmJs2Rwh5zXbYEGBFVYTt.jpg,24/08/1966,en
False,Chill Factor,"['Action', 'Comedy', 'Thriller']",,101,A store clerk and an ice cream truck driver are thrown together when a dying scientist entrusts them with a deadly chemical kept in ice. This chemical will kill every living thing once it melts. They have to take the chemical codenamed 'Elvis' to the next nearest military base while being chased by terrorists who want it to hold the country for ransom.,https://image.tmdb.org/t/p/original/alOPXtR6nxMiEvk6zRA9sX6Hbjk.jpg,01/09/1999,en
False,Breakdown,"['Crime', 'Drama', 'Mystery']",,95,"When his SUV breaks down on a remote Southwestern road, Jeff Taylor lets his wife, Amy, hitch a ride with a trucker to get help. When she doesn't return, Jeff fixes his SUV and tracks down the trucker -- who tells the police he's never seen Amy. Johnathan Mostow's tense thriller then follows Jeff's desperate search for his wife, which eventually uncovers a small town's murderous secret.",https://image.tmdb.org/t/p/original/h6POHvMnoqBVpAFQXCMBoTjru9.jpg,02/05/1997,en
False,Stargate,"['Action', 'Adventure', 'Science Fiction']",,116,"An interstellar teleportation device, found in Egypt, leads to a planet with humans resembling ancient Egyptians who worship the god Ra.",https://image.tmdb.org/t/p/original/kLacy1TrSedHrZcsup1JNHl1upk.jpg,28/10/1994,en
False,Liberty Stands Still,"['Thriller', 'Action', 'Drama']",,96,"As the heir and current marketing director for one of the nation's biggest gun manufacturers, Liberty Wallace is indifferent to the atrocities made possible through her business and her CEO husband, Victor. On her way to see her actor lover, Liberty ends up chained to a food cart full of explosives -- all at the insistence of ""Joe"", a sniper whose young daughter was a victim of gun violence, and who now has Liberty in his sights.",https://image.tmdb.org/t/p/original/itFpp5ZvdrhrFB7PwFcaWevwdyb.jpg,18/01/2002,en
False,The Revengers' Comedies,"['Comedy', 'Crime', 'Romance']",,86,"After saving each other from jumping off a bridge, Henry Bell and Karen Knightly plot to avenge the people who drove them to suicide. Henry will ruin the life of the woman who married Karen's boyfriend, while Karen will work as a secretary for the man who took Henry's job. Whether revenge will be sweet – or bittersweet – is anyone's guess.",https://image.tmdb.org/t/p/original/cF66jVvsRbT187EGrEC4fXOOBLH.jpg,09/06/1998,en
False,2:37,['Drama'],,91,"At 2:37, someone commits suicide in the school lavatory. The day is told up to that point from the viewpoint of six different students.",https://image.tmdb.org/t/p/original/lykOcDfUp2jOFQjeTCoaE9JNy0x.jpg,26/05/2006,en
False,Manta - Der Film,['Comedy'],,90,"Life is tough on car fanatic Fred. As soon as he has convinced the beautiful hairdresser Tina, he wins an Opel Manta in a raffle and is rid of the lady immediately. From now on, Tina prefers to turn to the photographer Phil. He has what Fred always wanted: a Golf GTI. To make matters worse, he now has to listen to the mocking remarks of his fellow men at every traffic light. But Fred doesn't give up. He finally finds support in the Manta Club. In a big race he finally wants to put his rival GTI-Phil in his place.",https://image.tmdb.org/t/p/original/798G8opEUfVr299ySNbuVBOabJE.jpg,18/09/1991,de
False,An Ice Cream With Two scoops ...,"['Comedy', 'Drama']",,94,"A film about a pair of sisters, whose parents are divorcing after their father leaves their mother for a younger woman, and who plot together to try to repair their fractured family.",https://image.tmdb.org/t/p/original/3MAO8NsKXynvFvVhx8RUBAe4TDs.jpg,17/03/1982,fr
False,Wet Hot American Summer,['Comedy'],http://www.wethotamericansummer.com/,97,"The setting is Camp Firewood, the year 1981. It's the last day before everyone goes back to the real world, but there's still a summer's worth of unfinished business to resolve. At the center of the action is camp director Beth, who struggles to keep order while she falls in love with the local astrophysics professor. He is busy trying to save the camp from a deadly piece of NASA's Skylab which is hurtling toward earth. All that, plus: a dangerous waterfall rescue, love triangles, misfits, cool kids, and talking vegetable cans. The questions will all be resolved, of course, at the big talent show at the end of the day.",https://image.tmdb.org/t/p/original/dVdHnfcLZFSscEUZqCzctwOVjC0.jpg,27/07/2001,en
False,Pathfinder,['Adventure'],,86,"Around the year 1000 AD warlike people, the so-called ""tjuder"", roam in northern Scandinavia. As they brutally kill a family in a remote area, including the parents and their little daughter, the family's teenage son, Aigin, observes the slaughter. He manages to flee from these killers and reaches a camp with other Sámi whose inhabitants are worried if he has been able to hide his track. Afraid of the murderous people, they decide to flee to the coast. The boy stays alone to avenge his family's murder. Unfortunately, they get him before he can do anything and force him to lead them to the other Sámi. He guides them but has a plan to destroy the barbarous people before reaching the camp.",https://image.tmdb.org/t/p/original/cpJvdyNZaD3j2DUHO10Xa7vG8rJ.jpg,01/09/1987,se
False,Big Wind on Campus,['Comedy'],,89,"A man and his buddies learn to deal with love, sex, and passing gas.",https://image.tmdb.org/t/p/original/iwAdNCKnBpobgSPC8lz696MPaYS.jpg,01/01/2000,en
False,Wirklich alles?!,['Documentary'],,65,,,30/11/2002,en
False,The Glass House,"['Drama', 'Thriller']",https://www.sonypictures.com/movies/theglasshouse,107,"When Ruby and Rhett's parents are killed in a car accident, their carefree teenage lives are suddenly shattered. Moving to an incredible house in Malibu with the Glasses', old friends of the family, seems to be the beginning of a new life for them.",https://image.tmdb.org/t/p/original/6z52uWRcOHte8NFte2gXK0ApBPM.jpg,14/09/2001,en
False,Falco - L.I.V.E Donauinsel + Stadthalle Wien,['Music'],,110,,https://image.tmdb.org/t/p/original/zqHnAKGarGt2zJIANi3TrZJg2AS.jpg,01/01/2004,en
False,The Battle of The Alamo,"['Documentary', 'History']",,52,,,09/03/1996,en
False,Tenacious D in The Pick of Destiny,"['Comedy', 'Music']",http://www.tenaciousdmovie.com/,93,"In Venice Beach, naive Midwesterner JB bonds with local slacker KG and they form the rock band Tenacious D. Setting out to become the world's greatest band is no easy feat, so they set out to steal what could be the answer to their prayers... a magical guitar pick housed in a rock-and-roll museum some 300 miles away.",https://image.tmdb.org/t/p/original/kYo7TWASMC3YG3dJVsEsE4CNkd7.jpg,22/11/2006,en
False,Heartbreak Hotel,"['Drama', 'Comedy']",http://www.schwedischfuerfortgeschrittene.de/,101,"Elisabeth and Gudrun are two Swedish divorcées, both over 40, who meet when Elisabeth parks her car on a loading zone and is ticketed by Gudrun. Despite this shaky start, a friendship grows between the two. Elizabeth, a gynecologist, is sexy and confident. She leads the shy Gudrun through the dangerous waters of single life. But as they cavort through the dance floors and bars of Stockholm's nightlife they are led to a deeper examination of the relationships with men.",https://image.tmdb.org/t/p/original/u0WuLfarKGKG0AEYZphdwhJEY5L.jpg,24/03/2006,sv
False,Geliebte weiße Maus,"['Music', 'Comedy', 'Romance']",,76,"„White mouse“ Fritz controls the traffic on Dresden’s Körner Square. Helene, who crosses the junction on her motor scooter every day, has taken a shine to Fritz a long while ago. Although Fritz yields right-of-way to her remarkably often, the two have not spoken to each other. In order to finally get to know him better, Helene deliberately performs a traffic violation. Her plan is working: She is ordered to take road safety education lessons from Fritz and they get closer. New problems arise in the shape of Mrs. Messmer who must pay a monetary fine. She feels discriminated against by Fritz and complains about him to his supervisor.",https://image.tmdb.org/t/p/original/7slPTUASqMkVonBrHbmTAc1AYko.jpg,14/05/1964,de
False,Attack of the Killer Tomatoes!,"['Comedy', 'Horror', 'Science Fiction']",,87,"After a wave of reports of mysterious attacks involving people and pets being eaten by the traditionally docile fruit, a special government task force is set up to investigate the violent fruit and put a stop to their murderous spree.",https://image.tmdb.org/t/p/original/lZrnAdJVODw6SokXoTczC32XeGm.jpg,01/10/1978,en
False,Hindenburg Disaster: Probable Cause,['Documentary'],,50,,https://image.tmdb.org/t/p/original/gw8ImWFhCV4yPbesRoQORxKie9H.jpg,01/01/2001,en
False,Maus und Katz,['Thriller'],,103,,,10/12/1993,en
False,Big Trouble,"['Action', 'Comedy', 'Thriller', 'Mystery']",,85,"The story of how a mysterious suitcase brings together, and changes, the lives of a divorced dad, an unhappy housewife, two hitmen, a pair of street thugs, two love struck teens, two FBI men and a psychedelic toad. Based on Pulitzer Prize-winning humorist Dave Barry's best-selling first novel, ""Big Trouble.""",https://image.tmdb.org/t/p/original/h844gBztdYMLrroUen6qbsomrGx.jpg,05/04/2002,en
False,Within the Woods,['Horror'],,32,The low budget film starring the young Bruce Campbell that influenced the Evil Dead films.,https://image.tmdb.org/t/p/original/eVvJxQHsK1WYohP8xTjByzTAEYy.jpg,30/10/1978,en
False,Alles nur Tarnung,['Comedy'],,91,"After trying to smuggle a package into prison for his father Willi, Harry and his girlfriend Marlies also end up in jail. While Harry is billeted with Daddy, Marlies is housed just one floor up in the cell of the ageing prostitute Jutta. With Christmas just around the corner, the four of them join forces and plan to break through to their cells to celebrate a lavish party with a can of homemade schnapps.",https://image.tmdb.org/t/p/original/vu9BIoh1xshpTh4JjPTD4NuelZn.jpg,14/11/1996,de
False,The Corrs: Live at Lansdowne Road,['Music'],,87,"Irish-Celtic-pop siblings, The Corrs, perform songs from their first two albums for 43,000 fans at Lansdowne Road, Dublin's old rugby fields.",https://image.tmdb.org/t/p/original/ApXQQS8peDN9wzXhpU30xzFH5TN.jpg,10/11/2000,en
False,Tomboy,"['Comedy', 'Romance']",http://www.crownintlpictures.com/tztitles.html,91,"A budding female race-car driver finally meets her racing idol and unbelievably they fall in love...a love that's quickly put to the test when, having received the chance to show her racing talents, the two find themselves in a race for a multi-million dollar sponsorship contract.",https://image.tmdb.org/t/p/original/apxNcHNOgUe4uMgmRTMg8zEkVyv.jpg,25/01/1985,en
False,Stranded,['Science Fiction'],,95,"A team of astronauts on the first mission to Mars crashes onto the surface, losing contact with Earth. With no other recourse, and help millions of miles away, the crew is forced to make desperate choices in order to stay alive. Will they be able to survive as the minutes slip away?",https://image.tmdb.org/t/p/original/trYNLH02gy6j4O9KXYW8awtXJgv.jpg,24/09/2001,en
False,Temple of the White Elephant,"['Action', 'Adventure', 'Drama']",,85,Temple of the White Elephant,https://image.tmdb.org/t/p/original/fd6kI0AAKnd8APXBs5CmfW7y37r.jpg,28/03/1964,it
